PO Number: 2518
Batch NO: 1563
SIM Type: ISIM
Circle: MU
SIM Quantity: 5000
SIM Subtype: RAW
Memory: 128K
SIM Size: 2FF+3FF+4FF
Card Type: SIM_DOM
SKU: 5656
Card Manufacturer: 386779
*************************************************
*          INPUT AND OUTPUT VARIABLES DESCRIPTION
*************************************************
IMPU	IMPI	IMSI	IMSII	ICCID	PIN1	PUK1	PIN2	PUK2	EncryptedKi	EncryptedOPC	TranskeyIndex	OPKeyIndex	MSN
SIP:405874052499788@ims.mnc874.mcc405.3gppnetwork.org	405874052499788@ims.mnc874.mcc405.3gppnetwork.org	405874052499788	405874052499788	89918740100000955979	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499789@ims.mnc874.mcc405.3gppnetwork.org	405874052499789@ims.mnc874.mcc405.3gppnetwork.org	405874052499789	405874052499789	89918740100000955989	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499790@ims.mnc874.mcc405.3gppnetwork.org	405874052499790@ims.mnc874.mcc405.3gppnetwork.org	405874052499790	405874052499790	89918740100000955999	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499791@ims.mnc874.mcc405.3gppnetwork.org	405874052499791@ims.mnc874.mcc405.3gppnetwork.org	405874052499791	405874052499791	89918740100000956009	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499792@ims.mnc874.mcc405.3gppnetwork.org	405874052499792@ims.mnc874.mcc405.3gppnetwork.org	405874052499792	405874052499792	89918740100000956019	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499793@ims.mnc874.mcc405.3gppnetwork.org	405874052499793@ims.mnc874.mcc405.3gppnetwork.org	405874052499793	405874052499793	89918740100000956029	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499794@ims.mnc874.mcc405.3gppnetwork.org	405874052499794@ims.mnc874.mcc405.3gppnetwork.org	405874052499794	405874052499794	89918740100000956039	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499795@ims.mnc874.mcc405.3gppnetwork.org	405874052499795@ims.mnc874.mcc405.3gppnetwork.org	405874052499795	405874052499795	89918740100000956049	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499796@ims.mnc874.mcc405.3gppnetwork.org	405874052499796@ims.mnc874.mcc405.3gppnetwork.org	405874052499796	405874052499796	89918740100000956059	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499797@ims.mnc874.mcc405.3gppnetwork.org	405874052499797@ims.mnc874.mcc405.3gppnetwork.org	405874052499797	405874052499797	89918740100000956069	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499798@ims.mnc874.mcc405.3gppnetwork.org	405874052499798@ims.mnc874.mcc405.3gppnetwork.org	405874052499798	405874052499798	89918740100000956079	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499799@ims.mnc874.mcc405.3gppnetwork.org	405874052499799@ims.mnc874.mcc405.3gppnetwork.org	405874052499799	405874052499799	89918740100000956089	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499800@ims.mnc874.mcc405.3gppnetwork.org	405874052499800@ims.mnc874.mcc405.3gppnetwork.org	405874052499800	405874052499800	89918740100000956099	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499801@ims.mnc874.mcc405.3gppnetwork.org	405874052499801@ims.mnc874.mcc405.3gppnetwork.org	405874052499801	405874052499801	89918740100000956109	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499802@ims.mnc874.mcc405.3gppnetwork.org	405874052499802@ims.mnc874.mcc405.3gppnetwork.org	405874052499802	405874052499802	89918740100000956119	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499803@ims.mnc874.mcc405.3gppnetwork.org	405874052499803@ims.mnc874.mcc405.3gppnetwork.org	405874052499803	405874052499803	89918740100000956129	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499804@ims.mnc874.mcc405.3gppnetwork.org	405874052499804@ims.mnc874.mcc405.3gppnetwork.org	405874052499804	405874052499804	89918740100000956139	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499805@ims.mnc874.mcc405.3gppnetwork.org	405874052499805@ims.mnc874.mcc405.3gppnetwork.org	405874052499805	405874052499805	89918740100000956149	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499806@ims.mnc874.mcc405.3gppnetwork.org	405874052499806@ims.mnc874.mcc405.3gppnetwork.org	405874052499806	405874052499806	89918740100000956159	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499807@ims.mnc874.mcc405.3gppnetwork.org	405874052499807@ims.mnc874.mcc405.3gppnetwork.org	405874052499807	405874052499807	89918740100000956169	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499808@ims.mnc874.mcc405.3gppnetwork.org	405874052499808@ims.mnc874.mcc405.3gppnetwork.org	405874052499808	405874052499808	89918740100000956179	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499809@ims.mnc874.mcc405.3gppnetwork.org	405874052499809@ims.mnc874.mcc405.3gppnetwork.org	405874052499809	405874052499809	89918740100000956189	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499810@ims.mnc874.mcc405.3gppnetwork.org	405874052499810@ims.mnc874.mcc405.3gppnetwork.org	405874052499810	405874052499810	89918740100000956199	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499811@ims.mnc874.mcc405.3gppnetwork.org	405874052499811@ims.mnc874.mcc405.3gppnetwork.org	405874052499811	405874052499811	89918740100000956209	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499812@ims.mnc874.mcc405.3gppnetwork.org	405874052499812@ims.mnc874.mcc405.3gppnetwork.org	405874052499812	405874052499812	89918740100000956219	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499813@ims.mnc874.mcc405.3gppnetwork.org	405874052499813@ims.mnc874.mcc405.3gppnetwork.org	405874052499813	405874052499813	89918740100000956229	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499814@ims.mnc874.mcc405.3gppnetwork.org	405874052499814@ims.mnc874.mcc405.3gppnetwork.org	405874052499814	405874052499814	89918740100000956239	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499815@ims.mnc874.mcc405.3gppnetwork.org	405874052499815@ims.mnc874.mcc405.3gppnetwork.org	405874052499815	405874052499815	89918740100000956249	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499816@ims.mnc874.mcc405.3gppnetwork.org	405874052499816@ims.mnc874.mcc405.3gppnetwork.org	405874052499816	405874052499816	89918740100000956259	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499817@ims.mnc874.mcc405.3gppnetwork.org	405874052499817@ims.mnc874.mcc405.3gppnetwork.org	405874052499817	405874052499817	89918740100000956269	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499818@ims.mnc874.mcc405.3gppnetwork.org	405874052499818@ims.mnc874.mcc405.3gppnetwork.org	405874052499818	405874052499818	89918740100000956279	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499819@ims.mnc874.mcc405.3gppnetwork.org	405874052499819@ims.mnc874.mcc405.3gppnetwork.org	405874052499819	405874052499819	89918740100000956289	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499820@ims.mnc874.mcc405.3gppnetwork.org	405874052499820@ims.mnc874.mcc405.3gppnetwork.org	405874052499820	405874052499820	89918740100000956299	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499821@ims.mnc874.mcc405.3gppnetwork.org	405874052499821@ims.mnc874.mcc405.3gppnetwork.org	405874052499821	405874052499821	89918740100000956309	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499822@ims.mnc874.mcc405.3gppnetwork.org	405874052499822@ims.mnc874.mcc405.3gppnetwork.org	405874052499822	405874052499822	89918740100000956319	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499823@ims.mnc874.mcc405.3gppnetwork.org	405874052499823@ims.mnc874.mcc405.3gppnetwork.org	405874052499823	405874052499823	89918740100000956329	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499824@ims.mnc874.mcc405.3gppnetwork.org	405874052499824@ims.mnc874.mcc405.3gppnetwork.org	405874052499824	405874052499824	89918740100000956339	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499825@ims.mnc874.mcc405.3gppnetwork.org	405874052499825@ims.mnc874.mcc405.3gppnetwork.org	405874052499825	405874052499825	89918740100000956349	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499826@ims.mnc874.mcc405.3gppnetwork.org	405874052499826@ims.mnc874.mcc405.3gppnetwork.org	405874052499826	405874052499826	89918740100000956359	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499827@ims.mnc874.mcc405.3gppnetwork.org	405874052499827@ims.mnc874.mcc405.3gppnetwork.org	405874052499827	405874052499827	89918740100000956369	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499828@ims.mnc874.mcc405.3gppnetwork.org	405874052499828@ims.mnc874.mcc405.3gppnetwork.org	405874052499828	405874052499828	89918740100000956379	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499829@ims.mnc874.mcc405.3gppnetwork.org	405874052499829@ims.mnc874.mcc405.3gppnetwork.org	405874052499829	405874052499829	89918740100000956389	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499830@ims.mnc874.mcc405.3gppnetwork.org	405874052499830@ims.mnc874.mcc405.3gppnetwork.org	405874052499830	405874052499830	89918740100000956399	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499831@ims.mnc874.mcc405.3gppnetwork.org	405874052499831@ims.mnc874.mcc405.3gppnetwork.org	405874052499831	405874052499831	89918740100000956409	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499832@ims.mnc874.mcc405.3gppnetwork.org	405874052499832@ims.mnc874.mcc405.3gppnetwork.org	405874052499832	405874052499832	89918740100000956419	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499833@ims.mnc874.mcc405.3gppnetwork.org	405874052499833@ims.mnc874.mcc405.3gppnetwork.org	405874052499833	405874052499833	89918740100000956429	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499834@ims.mnc874.mcc405.3gppnetwork.org	405874052499834@ims.mnc874.mcc405.3gppnetwork.org	405874052499834	405874052499834	89918740100000956439	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499835@ims.mnc874.mcc405.3gppnetwork.org	405874052499835@ims.mnc874.mcc405.3gppnetwork.org	405874052499835	405874052499835	89918740100000956449	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499836@ims.mnc874.mcc405.3gppnetwork.org	405874052499836@ims.mnc874.mcc405.3gppnetwork.org	405874052499836	405874052499836	89918740100000956459	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499837@ims.mnc874.mcc405.3gppnetwork.org	405874052499837@ims.mnc874.mcc405.3gppnetwork.org	405874052499837	405874052499837	89918740100000956469	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499838@ims.mnc874.mcc405.3gppnetwork.org	405874052499838@ims.mnc874.mcc405.3gppnetwork.org	405874052499838	405874052499838	89918740100000956479	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499839@ims.mnc874.mcc405.3gppnetwork.org	405874052499839@ims.mnc874.mcc405.3gppnetwork.org	405874052499839	405874052499839	89918740100000956489	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499840@ims.mnc874.mcc405.3gppnetwork.org	405874052499840@ims.mnc874.mcc405.3gppnetwork.org	405874052499840	405874052499840	89918740100000956499	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499841@ims.mnc874.mcc405.3gppnetwork.org	405874052499841@ims.mnc874.mcc405.3gppnetwork.org	405874052499841	405874052499841	89918740100000956509	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499842@ims.mnc874.mcc405.3gppnetwork.org	405874052499842@ims.mnc874.mcc405.3gppnetwork.org	405874052499842	405874052499842	89918740100000956519	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499843@ims.mnc874.mcc405.3gppnetwork.org	405874052499843@ims.mnc874.mcc405.3gppnetwork.org	405874052499843	405874052499843	89918740100000956529	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499844@ims.mnc874.mcc405.3gppnetwork.org	405874052499844@ims.mnc874.mcc405.3gppnetwork.org	405874052499844	405874052499844	89918740100000956539	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499845@ims.mnc874.mcc405.3gppnetwork.org	405874052499845@ims.mnc874.mcc405.3gppnetwork.org	405874052499845	405874052499845	89918740100000956549	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499846@ims.mnc874.mcc405.3gppnetwork.org	405874052499846@ims.mnc874.mcc405.3gppnetwork.org	405874052499846	405874052499846	89918740100000956559	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499847@ims.mnc874.mcc405.3gppnetwork.org	405874052499847@ims.mnc874.mcc405.3gppnetwork.org	405874052499847	405874052499847	89918740100000956569	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499848@ims.mnc874.mcc405.3gppnetwork.org	405874052499848@ims.mnc874.mcc405.3gppnetwork.org	405874052499848	405874052499848	89918740100000956579	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499849@ims.mnc874.mcc405.3gppnetwork.org	405874052499849@ims.mnc874.mcc405.3gppnetwork.org	405874052499849	405874052499849	89918740100000956589	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499850@ims.mnc874.mcc405.3gppnetwork.org	405874052499850@ims.mnc874.mcc405.3gppnetwork.org	405874052499850	405874052499850	89918740100000956599	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499851@ims.mnc874.mcc405.3gppnetwork.org	405874052499851@ims.mnc874.mcc405.3gppnetwork.org	405874052499851	405874052499851	89918740100000956609	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499852@ims.mnc874.mcc405.3gppnetwork.org	405874052499852@ims.mnc874.mcc405.3gppnetwork.org	405874052499852	405874052499852	89918740100000956619	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499853@ims.mnc874.mcc405.3gppnetwork.org	405874052499853@ims.mnc874.mcc405.3gppnetwork.org	405874052499853	405874052499853	89918740100000956629	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499854@ims.mnc874.mcc405.3gppnetwork.org	405874052499854@ims.mnc874.mcc405.3gppnetwork.org	405874052499854	405874052499854	89918740100000956639	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052499855@ims.mnc874.mcc405.3gppnetwork.org	405874052499855@ims.mnc874.mcc405.3gppnetwork.org	405874052499855	405874052499855	89918740100000956649	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
